oversampler,rf__class_weight,rf__criterion,rf__max_depth,rf__max_features,rf__n_estimators,undersampler,Accuracy
RandomOverSampler(random_state=1410950),,entropy,,log2,100,NearMiss(),0.4077978177859339
RandomOverSampler(random_state=1410950),,entropy,,log2,500,passthrough,0.7066883864065688
RandomOverSampler(random_state=1410950),,entropy,,log2,500,RandomUnderSampler(random_state=1410950),0.6288894098752058
RandomOverSampler(random_state=1410950),,entropy,,log2,500,NearMiss(),0.40362148367920536
RandomOverSampler(random_state=1410950),,entropy,,log2,1000,passthrough,0.7071535014322632
RandomOverSampler(random_state=1410950),,entropy,,log2,1000,RandomUnderSampler(random_state=1410950),0.6300524669151233
RandomOverSampler(random_state=1410950),,entropy,,log2,1000,NearMiss(),0.4061734183798583
RandomOverSampler(random_state=1410950),,entropy,,,10,passthrough,0.7069204049680538
RandomOverSampler(random_state=1410950),,entropy,,,10,RandomUnderSampler(random_state=1410950),0.61309570967768
RandomOverSampler(random_state=1410950),,entropy,,,10,NearMiss(),0.3504283315952152
RandomOverSampler(random_state=1410950),,entropy,,,100,passthrough,0.7097078614140467
RandomOverSampler(random_state=1410950),,entropy,,,100,RandomUnderSampler(random_state=1410950),0.6377152773847924
RandomOverSampler(random_state=1410950),,entropy,,,100,NearMiss(),0.3585527539067237
RandomOverSampler(random_state=1410950),,entropy,,,500,passthrough,0.7127270669458434
RandomOverSampler(random_state=1410950),,entropy,,,500,RandomUnderSampler(random_state=1410950),0.6398064086706496
RandomOverSampler(random_state=1410950),,entropy,,,500,NearMiss(),0.3573913137208932
RandomOverSampler(random_state=1410950),,entropy,,,1000,passthrough,0.7115653572843319
RandomOverSampler(random_state=1410950),,entropy,,,1000,RandomUnderSampler(random_state=1410950),0.6377155468604736
RandomOverSampler(random_state=1410950),,entropy,,,1000,NearMiss(),0.35739212214793675
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),balanced,gini,100.0,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced,gini,100.0,log2,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),balanced,gini,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),balanced,gini,100.0,log2,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),balanced,gini,100.0,log2,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),balanced,gini,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,100.0,log2,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),balanced,gini,100.0,log2,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),balanced,gini,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),balanced,gini,100.0,log2,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),balanced,gini,100.0,log2,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),balanced,gini,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),balanced,gini,100.0,log2,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced,gini,100.0,,10,passthrough,0.7162130043574217
SMOTE(random_state=1410950),balanced,gini,100.0,,10,RandomUnderSampler(random_state=1410950),0.606591914112711
SMOTE(random_state=1410950),balanced,gini,100.0,,10,NearMiss(),0.3274455591755122
SMOTE(random_state=1410950),balanced,gini,100.0,,100,passthrough,0.7238744674486851
SMOTE(random_state=1410950),balanced,gini,100.0,,100,RandomUnderSampler(random_state=1410950),0.626099258672401
SMOTE(random_state=1410950),balanced,gini,100.0,,100,NearMiss(),0.3316251269904148
SMOTE(random_state=1410950),balanced,gini,100.0,,500,passthrough,0.724804697500074
SMOTE(random_state=1410950),balanced,gini,100.0,,500,RandomUnderSampler(random_state=1410950),0.6323721135786101
SMOTE(random_state=1410950),balanced,gini,100.0,,500,NearMiss(),0.32953453465592
SMOTE(random_state=1410950),balanced,gini,100.0,,1000,passthrough,0.7245737568413139
SMOTE(random_state=1410950),balanced,gini,100.0,,1000,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,100.0,,1000,NearMiss(),0.32953399570455766
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),balanced,gini,500.0,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced,gini,500.0,log2,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),balanced,gini,500.0,log2,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),balanced,gini,500.0,log2,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),balanced,gini,500.0,log2,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),balanced,gini,500.0,log2,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,500.0,log2,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),balanced,gini,500.0,log2,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),balanced,gini,500.0,log2,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),balanced,gini,500.0,log2,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),balanced,gini,500.0,log2,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),balanced,gini,500.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),balanced,gini,500.0,log2,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced,gini,500.0,,10,passthrough,0.7162130043574217
SMOTE(random_state=1410950),balanced,gini,500.0,,10,RandomUnderSampler(random_state=1410950),0.606591914112711
SMOTE(random_state=1410950),balanced,gini,500.0,,10,NearMiss(),0.3274455591755122
SMOTE(random_state=1410950),balanced,gini,500.0,,100,passthrough,0.7238744674486851
SMOTE(random_state=1410950),balanced,gini,500.0,,100,RandomUnderSampler(random_state=1410950),0.626099258672401
SMOTE(random_state=1410950),balanced,gini,500.0,,100,NearMiss(),0.3316251269904148
SMOTE(random_state=1410950),balanced,gini,500.0,,500,passthrough,0.724804697500074
SMOTE(random_state=1410950),balanced,gini,500.0,,500,RandomUnderSampler(random_state=1410950),0.6323721135786101
SMOTE(random_state=1410950),balanced,gini,500.0,,500,NearMiss(),0.32953453465592
SMOTE(random_state=1410950),balanced,gini,500.0,,1000,passthrough,0.7245737568413139
SMOTE(random_state=1410950),balanced,gini,500.0,,1000,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,500.0,,1000,NearMiss(),0.32953399570455766
SMOTE(random_state=1410950),balanced,gini,,sqrt,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),balanced,gini,,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),balanced,gini,,sqrt,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),balanced,gini,,sqrt,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),balanced,gini,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,,sqrt,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),balanced,gini,,sqrt,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),balanced,gini,,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),balanced,gini,,sqrt,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),balanced,gini,,sqrt,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),balanced,gini,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),balanced,gini,,sqrt,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced,gini,,log2,10,passthrough,0.7192322098892187
SMOTE(random_state=1410950),balanced,gini,,log2,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
SMOTE(random_state=1410950),balanced,gini,,log2,10,NearMiss(),0.38666068430654477
SMOTE(random_state=1410950),balanced,gini,,log2,100,passthrough,0.7294488413893088
SMOTE(random_state=1410950),balanced,gini,,log2,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,,log2,100,NearMiss(),0.40594113034269225
SMOTE(random_state=1410950),balanced,gini,,log2,500,passthrough,0.7315402421508471
SMOTE(random_state=1410950),balanced,gini,,log2,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
SMOTE(random_state=1410950),balanced,gini,,log2,500,NearMiss(),0.4082634717629907
SMOTE(random_state=1410950),balanced,gini,,log2,1000,passthrough,0.7320053571765417
SMOTE(random_state=1410950),balanced,gini,,log2,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
SMOTE(random_state=1410950),balanced,gini,,log2,1000,NearMiss(),0.4043161919852543
SMOTE(random_state=1410950),balanced,gini,,,10,passthrough,0.7162130043574217
SMOTE(random_state=1410950),balanced,gini,,,10,RandomUnderSampler(random_state=1410950),0.606591914112711
SMOTE(random_state=1410950),balanced,gini,,,10,NearMiss(),0.3274455591755122
SMOTE(random_state=1410950),balanced,gini,,,100,passthrough,0.7238744674486851
SMOTE(random_state=1410950),balanced,gini,,,100,RandomUnderSampler(random_state=1410950),0.626099258672401
SMOTE(random_state=1410950),balanced,gini,,,100,NearMiss(),0.3316251269904148
SMOTE(random_state=1410950),balanced,gini,,,500,passthrough,0.724804697500074
SMOTE(random_state=1410950),balanced,gini,,,500,RandomUnderSampler(random_state=1410950),0.6323721135786101
SMOTE(random_state=1410950),balanced,gini,,,500,NearMiss(),0.32953453465592
SMOTE(random_state=1410950),balanced,gini,,,1000,passthrough,0.7245737568413139
SMOTE(random_state=1410950),balanced,gini,,,1000,RandomUnderSampler(random_state=1410950),0.6298164062184208
SMOTE(random_state=1410950),balanced,gini,,,1000,NearMiss(),0.32953399570455766
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,10,passthrough,0.7224799307986451
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.597069182491626
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,10,NearMiss(),0.39828020620279125
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,100,passthrough,0.7338606972413774
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6288910267292929
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,100,NearMiss(),0.4077978177859339
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,500,passthrough,0.7340924463271812
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6288894098752058
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,500,NearMiss(),0.40362148367920536
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,1000,passthrough,0.7340935242299059
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6300524669151233
SMOTE(random_state=1410950),balanced,entropy,100.0,sqrt,1000,NearMiss(),0.4061734183798583
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,10,passthrough,0.7224799307986451
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.597069182491626
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,10,NearMiss(),0.39828020620279125
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,100,passthrough,0.7338606972413774
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6288910267292929
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,100,NearMiss(),0.4077978177859339
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,500,passthrough,0.7340924463271812
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.6288894098752058
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,500,NearMiss(),0.40362148367920536
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,1000,passthrough,0.7340935242299059
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6300524669151233
SMOTE(random_state=1410950),balanced,entropy,100.0,log2,1000,NearMiss(),0.4061734183798583
SMOTE(random_state=1410950),balanced,entropy,100.0,,10,passthrough,0.7138882376559927
SMOTE(random_state=1410950),balanced,entropy,100.0,,10,RandomUnderSampler(random_state=1410950),0.61309570967768
SMOTE(random_state=1410950),balanced,entropy,100.0,,10,NearMiss(),0.3504283315952152
SMOTE(random_state=1410950),balanced,entropy,100.0,,100,passthrough,0.7259658682102234
SMOTE(random_state=1410950),balanced,entropy,100.0,,100,RandomUnderSampler(random_state=1410950),0.6377152773847924
SMOTE(random_state=1410950),balanced,entropy,100.0,,100,NearMiss(),0.3585527539067237
SMOTE(random_state=1410950),balanced,entropy,100.0,,500,passthrough,0.7301457055008072
SMOTE(random_state=1410950),balanced,entropy,100.0,,500,RandomUnderSampler(random_state=1410950),0.6398064086706496
SMOTE(random_state=1410950),balanced,entropy,100.0,,500,NearMiss(),0.3573913137208932
SMOTE(random_state=1410950),balanced,entropy,100.0,,1000,passthrough,0.7301462444521694
SMOTE(random_state=1410950),balanced,entropy,100.0,,1000,RandomUnderSampler(random_state=1410950),0.6377155468604736
SMOTE(random_state=1410950),balanced,entropy,100.0,,1000,NearMiss(),0.35739212214793675
SMOTE(random_state=1410950),balanced,entropy,500.0,sqrt,10,passthrough,0.722247642761479
SMOTE(random_state=1410950),balanced,entropy,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.597069182491626
SMOTE(random_state=1410950),balanced,entropy,500.0,sqrt,10,NearMiss(),0.39828020620279125
SMOTE(random_state=1410950),balanced,entropy,500.0,sqrt,100,passthrough,0.7338606972413774
SMOTE(random_state=1410950),balanced,entropy,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6288910267292929
SMOTE(random_state=1410950),balanced,entropy,500.0,sqrt,100,NearMiss(),0.4077978177859339
